recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played,timestamp_dev_responded,developer_response
76233373,english,Worst user interface I ever saw in any game.,1600533994,1600533994,False,3,0,0.373946607112884521,0,True,False,False,76561198091781479,67,32,511,0,511,1600533948,,
76231313,english,"Less of a Roguelike and more of an RPG. Story's a bit cringy, but the premise is very cool.",1600531279,1600531279,True,0,0,0,0,True,False,False,76561198011699593,482,81,357,0,357,1599960071,,
76230571,english,this is pretty fresh for me to play turn-base like this! and it's freaking awesome!,1600530322,1600530322,True,0,0,0,0,True,False,False,76561198088593837,205,17,3515,0,3374,1612684026,,
76221292,russian,"У игры отличная боевая система. По сути все крутится вокруг таймлайна и тщательно планируя очередность можно выходить из битвы практически невредимым. А это крайне важно, так как способов восполнить здоровье не так много.",1600518223,1600518223,True,0,0,0,0,True,False,False,76561198276295378,93,5,2894,0,833,1608723308,,
76217776,english,"Quite a fun little game.

The good: combat is fun, and challenging.

The bad: the map is horrid, there's completely non-obvious iconography and ability interactions.

There also seems to be some attempt at a meta-game but it makes no sense and is entirely ignorable.

The random drops you get during the game will significantly affect your ability to beat it too, though you can to a limited degree control that and focus on certain things. I beat the full game a couple of times before putting it down, over about a dozen attempts.

My fave starting squad has to be Spectre + Gunslinger + Aegis.",1600512806,1600512806,True,0,0,0,0,True,False,False,76561197967199466,274,33,3019,0,3019,1600512545,,
76217518,english,"Game is a roguelite, similar to FTL.  Each run you take some uninspired characters through 4 planets. Each planet you can move up to 6 tiles. Each tile can have treasure or gear etc, with a boss fight at the end of each planet.  So as you can imagine, each run is really short and repetitive. Difficulty spikes towards the last 2 planets, to force you to die and restart. Each time you die you get some tiny persistent bonuses, which means you'll be dying alot before you become strong enough to take down the next boss. The characters you take have fixed skills (ie. no skill trees to customize) and have only 3 equip slots. The UI is clunky and messy.  Stay away.",1600512383,1600512383,False,3,0,0.485525816679000854,0,True,False,False,76561198007324150,194,16,1108,0,1108,1600504031,,
76216782,english,"A great little game, definitely worth your time and money.",1600511164,1600511164,True,0,0,0,0,True,False,False,76561198004902033,519,18,666,0,660,1612685477,,
76215628,english,"Its defining new standards:

It has has a nice way of handling turn based combat, with rouge-lite elements
- the music
- the animations
- each new run is taking its time

its simply amazing",1600509281,1600509281,True,0,0,0,0,True,False,False,76561197999931902,170,4,2423,0,259,1606510512,,
76212596,french,"hype
",1600504251,1600504251,True,0,0,0,0,True,False,False,76561198027787406,57,1,2791,0,2253,1601817967,,
76211166,schinese,very good,1600501721,1600501721,True,0,0,0,0,True,False,False,76561198977412373,74,8,2403,0,1606,1611820211,,
76200775,english,I like it,1600482003,1600482003,True,0,0,0,0,False,False,False,76561198112351487,217,39,10904,0,476,1604604292,,
76199608,schinese,"像素风，回合制，Roguelike，RPG 游戏。虽然是像素风格，光影却是正常的。打击特效和音效做的不错，但是看上那么多遍还是会疲劳。

作为一个 Roguelike 游戏，随机的成分并不是特别多，地图虽然是随机，但是 Boss 和资源变化并不大。在每次旅途中会有装备，等级，和队友互相之间的好感系统。这个养成系统感觉是很 RPG 的。但这个 RPG 是在 Roguelike 的框架下，也就是每次死亡，装备，等级，好感都会重置，需要重新获取。由于回合制的节奏，以及 RPG 的机制，每一把的时间都特别长，大概在三个小时左右，这还是打到一大半的位置。

地图与其他简洁明了的 Roguelike 不同，这款游戏并没有地图，取而代之的是 2D RPG 游戏的那种设计。玩家可以在区域内走来走去。整个大区域被划分成更加细小的区划，通过限制玩家进入新的区划的次数来限制玩家的行动点。整个大区域的设计更像是图，而不是 Slay the Spire 那样的树。Star Renegade 通过这种方式更好的展示了游戏的美术设定，玩家也可以与区域中的一些物品进行互动，从而触发一些关于背景文化的对话。这样的坏处就是玩家不容易看清图的结构，游戏的节奏也会被拉慢，因为玩家在游戏战斗之间需要探索。

游戏中独特的扎营机制也放缓了游戏节奏。消耗完三个行动点，玩家就需要扎营，等待新的一天。在扎营期间，玩家可以培养人物之间的好感，使用各种 Buff 的卡片。

相比 Slay the Spire，选择节点，打怪，选择节点，打怪，这款游戏的节奏慢了很多。打一把需要更长的时间。那么每一把之后，玩家会变强从而在下一次走的更远吗？我个人觉得不怎么会。每一把之后的结算所能获取的东西并不多，我至今还卡在第三关。每一次花费两三个小时来到第三关，然后死亡，然后重来，最后放弃。我想这是游戏节奏的问题，又或者是去掉 Roguelike 可以解决的问题。",1600479773,1600479773,True,1,0,0.476190477609634399,0,False,False,False,76561198316349332,233,8,670,0,568,1607287967,,
76193348,english,"**Gift from my brother.  Thanks dr.krules!

tl;dr  Manage the stagger charges on your enemies for best results.  

Description:
A game that mashes many random systems seen in other titles into a perfect blend of tactical turn-based RPG rouge-lite.  

Game is tough, but taking your time to really think about your turn orders, and designing your party to ensure your heavy hitters can get crits in before the enemies do.  You can't just wail away with your strongest stuff all the time, so each character gains a mess of themed abilities that are a balance of different benefits:  raw damage, bonus shield damage, armour break, 

Items are intersting.  Most tend to have some sort of debuff ability.  They also can have a wide variety of passive bonuses that can be used either to tank up your characters, increase damage vs. health/shields/armour and even drain any of the three to heal your character.  Some items increase stagger which can make existing stagger abilities far more efficient, or 

Camp cards offer a choice between passive buffs for a couple fights, permanent buffs, healing/repairs, etc...  but also have a relationship component.  As relationships grow, they allow the partners to make use of additional passive bonuses depending on who that partner is...  Some characters can become even closer, and maxing those out will unlock new characters and hybrid classes.  

Con:
UI is hard to use with mouse and keyboard.  Controller feels a bit better, but there are some dumb choices with regards to how to cancel actions.  Selecting targets with the mouse can be very frustrating due to how sprites tend to overlap each other.  You can use the portraits in the bottom to get around it sometimes, but not always. 

Beginner Tip:  Best item bonus early on is increased stagger amount (5s, 10s, etc), especially on the characters that start with a fast AoE like the Archon (uses gloves), who is also one of the starting characters.  Also works really well single target delayers like the Sabateur (who you also start with, uses pistols).  Higher stagger value abilities make more efficient use of your limited stagger charges on the enemy, especially bosses. 

Medium Tip:  Some of the bosses are really rough.  This is the first RPG I can remember where you actually have to make smart use of defend abilities to ensure you keep enough health to survive a long fight.  If that boss is out of stagger charges and is about to land a huge AoE, it might be better to have the whole party defend and eat it in order to set

Advanced tip:  Those same tough bosses have limited stagger charges and can hit HARD.  They often alternate between AoE and Single target attacks.  Sometimes it can be useful avoiding using stagger charges on an AoE ability if it's targeting your tank, and letthing them defend.  Each time an enemy attacks, it gains two more stagger charges which you can stockpile for REALLY dangerous abilities. 

Conclusion:  Game literally feels made for me, as I love these systems in all the games I'd encountered them previously.  Now I get them all in one game. 

9/10 - the UI can be pretty annoying, but the rest of the game is too good for that to take away from my enjoyment.

P.S.
Robots are cruel and hilarious.",1600468112,1600468112,True,0,0,0,0,False,False,False,76561197961401594,499,18,10417,0,936,1610213229,,
76192699,dutch,"Addictive, fun and fast paced game.",1600466964,1600466964,True,0,0,0,0,True,False,False,76561198290654075,10,1,2144,0,200,1602343972,,
76192337,portuguese,Viciante.,1600466385,1600466385,True,0,0,0,0,True,False,False,76561198045246720,83,3,3717,0,1052,1612570022,,
76164068,english,"This is a great game that has a few crucial gameplay issues that I hope will be resolved in the future.

The pros:
- art is superb
- the combat is tight and puts you on the edge of your seat; every decision is crucial
- the game loop is super long, for a rogue like, its something I appreciate.
- the audio is good
- the progression systems are complex and interesting

The cons:
- very bad UI; the inspect mode should be merged with the normal mode so all the relevant information is displayed on screen during combat; having to switch modes constantly, every turn to plan moves is unnecessarily time consuming. 
(I believe this could easily resolved with reducing the font size in the game)
- Very bare bone description of effects of buffs/debuffs
- No zoom out on the overworld makes the process of planning the route frustrating and time consuming. The overall experience on the overworld is poorly optimised. It would have benefited from just being select mission screen, with some missions being locked behind others. The fact your pathing makes you collide with terrain is annoying. 
- its hard to know where to click to bring up tooltips. 
- I play with a mouse, and when I navigate menus, I have to route my cursor in certain ways so as not to highlight other elements, or else my original objective is no longer available (this happens during combat when analysing enemy traits/effects)
- again on the overworld, I cannot scroll down without putting my cursor on the left side of the screen. The menu bars on the lower right side of the screen disable the cursor scroll... 

Despite all these quality of life problems, all in all I recommend the game. So that says something about what they did well :) .

I have my fingers crossed that they make some critical changes and take this game from a 6.5/10 to  a 10/10 that it deserves to be!",1600427194,1600459505,True,6,0,0.574724495410919189,0,True,False,False,76561198013248161,110,8,3337,0,719,1601245173,,
76182851,english,"Overall rating: Pretty darn good / 10.

Pros:
-Turn based RPG style combat is solid and satisfying. Takes a lot of the prediction and puzzle elements from Into the Breach, scratched that same itch for me.
-Big roster of heroes to pick from. People with giant swords in exosuits, murderous (but friendly (to you)) robots, and time traveling assassins save the galaxy from dimension-shifting evil empire.
-Loads of items that wildly change gameplay style for some characters. Getting an item that makes your AOE attacks instant and do more stagger might have you turn your healbot into a dedicated stunning machine. Or maybe you get a sword that puts a massive damage increasing debuff on the enemy, so you need to start using their super fast moves to get it first in the attack order.
-Art style is on point both in combat and out.  Gets a little noisy during fights on the final zone though, having 6 party slots filled means the left side of your screen is packed with sprites.
-Challenging but not stupid on base difficulty, modifiers can ramp it up pretty high though. It's certainly possible to win on your first run through, but unlocks and progression give good replayability.

Cons:
-Combat information can be dense and a little buggy, especially when it comes to when enemies have a counterattack or reflect damage. Not game breaking, but you have to parse through weirdness occasionally.
-Writing is weak besides the little scripted segments between heroes. There's obviously a pool of shared random text lines for various events, so people with entirely different personalities will end up repeating the same line about wanting to touch the giant mushrooms.
-Some general minor bugs and rare areas where framerate inexplicably tanks
-Unpolished in some areas, like the awkward jump to the ""You won!"" kickstart backer cantina immediately after beating the final boss, only to go back to the little ""...but the battle continues!"" cutscene. 
-The ""Shadow of Mordor"" style enemy generator just didn't pan out for me, the two times I lost to someone who wasn't an end boss and they got a promotion I handily murdered their ""upgraded"" version the next time through. Power progression is pretty spikey and sometimes it's not just that they were particularly strong, just that you were getting crap items for their specific resistances.

Recommendations to the creators if you ever plan an expansion or sequel, do what Hollow Knight's team did and hire a writer to build up the character dialogue and fill in the universe a little. Good solid basis story wise, but a little fleshing out would go a long, long way for relatively little cash.",1600452783,1600452783,True,0,0,0,0,True,False,False,76561198042518029,242,6,1875,0,1875,1600415568,,
75885115,spanish,"[h1][b][i] STAR RENEGADES Y SU INTERESANTE PROPUESTA DE ESTRATEGIA POR TURNOS[/i][/b][/h1]

Combinar combates por turnos con roguelite, sumando una hermosa y trabajada estética pixel art y cuyo el resultado final es Star Renegades, un titulo que a primera vista llama mucho la atención pero que también es realmente disfrutable y desafiante de principio a fin, e incluso añadiendo algunas mecánicas interesantes que mejoran aun mas la experiencia.

https://steamcommunity.com/sharedfiles/filedetails/?id=2225179708

Cabe destacar desde el principio el excelente sistema de combate que presenta bastante variado y muy exigente desde el principio que nos obligara a aprender a combinar de manera muy efectiva a los personajes llevemos en cada aventura la cual empezaremos con 3 hasta un máximo de 5 y 1 al que al final deberemos proteger, y que ademas deberemos aprender a manejar el orden de ataque o acciones ya que el combate implementa la mecánica de linea de tiempo en el cual se determinan el orden en el que se desarrollan las acciones de nuestros personajes y enemigos, y en el cual mediante algunos ataque de nuestras unidades lograr retrasar a nuestros enemigos e incluso enviarlos al siguiente turno. También he de aclarar que cada enemigo cuenta con un numero limitado de retrasos que podemos hacerle y que se nos muestra en la barra de tiempo.

https://steamcommunity.com/sharedfiles/filedetails/?id=2224224842

Luego tenemos la parte de exploración en mapas que se van generando de forma procedural los cuales se dividen por secciones, en donde tendremos 3 accesos a esas secciones por turno o por ""día"" que cuando se terminan entraremos en el campamento y usar cartas que nuestros personajes poseen para obtener beneficios y mejorar la relación entre los personajes, consiguiendo mas estadísticas y la posibilidad de utilizar una combinación de ataque o ""ultime"" de gran poder de ataque, una mecánica similar que vi en el juego Mistover. Ademas en los mapas podremos encontrar mejoras para nuestras unidades, monedas para objetos o adn que sirve para aumentar de level nuestros personajes para así desbloquear habilidades y estadísticas, y nuevas cartas. Por ultimo también encontraremos a una gran variedad de enemigos, que van desde los normales, mini jefes y por ultimo al terminar los 3 días enfrentaremos a los jefes de área que son increíblemente exigentes y que mas de una vez fui derrotado por ellos. Aquí se agrega otra mecánica que es básicamente el sistema nemesis de Shadow of Mordor, donde el mini jefe que nos derrote aumenta sus estadísticas y cambia de escenario.La parte roguelite viene cuando somos derrotas, perderemos todo el progreso realizado pero iremos desbloqueando algunas ventajas para nuestros personajes y en los escenarios.

https://steamcommunity.com/sharedfiles/filedetails/?id=2227242123

Por ultimo me queda por destacar su increíble y trabajada estética pixel art la cual es una de las mejores que he visto hasta ahora, sumando también el gran nivel es las animaciones de los personajes e incluso los escenarios cuentan con un excelente nivel de detalle. En lo sonoro también se logra apreciar el mismo nivel de trabajo, en los efectos y su espectacular banda sonora con un gran estilo retro.

[b] [u] PROS:[/u] [/b]

[list]

[*]Combate ágil y variado, disfrutable desde el inicio.
[*]Los mini jefes ofrecen un buen desafió y los jefes de nivel nos exigirán al máximo.[*]Estética pixel art excelente, muy trabajada en diseños, animaciones y escenarios.
[*]Una banda sonora increíble para los amantes de lo retro.

[/list]

[b] [u] CONT:[/u] [/b]

[list]

[*]Su parte roguelite no me ha terminado por convencer del todo, lo llegue a sentir muy repetitivo en general.

[/list]

Star Renegades es un juego que intenta innovar en el genero y aunque no me termino de convencer con su implementación del roguelite, lo he terminado por disfrutar mucho. Es sin duda uno de los mejores juegos de estrategia que he probado en lo que va del año, muy disfrutable para los que quieran un buen desafío y que encantara a los amantes del estilo retro.

https://www.youtube.com/watch?v=wmYsp8sJD-U",1599967443,1600440688,True,7,1,0.584934651851654053,2,True,False,False,76561198129076118,1032,59,1219,0,1219,1599905454,,
76172122,english,"[h1] Feel great [/h1]

This game appear more on first view as a chrono trigger or final fantasy like game but it's a wash & repeat game where you learn more of the game and the mechanic every time you play again. It's still a great game but I wished so much more from this game... well id still review it at around 8.5/10 woulda have liked more ""consumable"" or a system a bit better then the night time but it was still a suprisingly great game for the genre some people will probably call it the game of the year but I can't go higher then this the graphic are so... low? But the gameplay and everything else is still amazing so :D",1600439224,1600439224,True,0,0,0,0,True,False,False,76561197982543052,455,24,1131,0,1131,1600261058,,
76171362,japanese,"こちらの攻撃力と攻撃回数を参照する理不尽なCounterや
回避不能な開幕行動、超威力のAoEに怯えながら、
StaggerとStanで相手の行動を潰しつつCritを叩き込み、
やられる前にやる…といった感じの詰め将棋ゲーです。

また一部の攻撃手段しか届かない後列の仕様や
ボス特有の超耐久Armor+Shield、回復行動等のせいで、
装備のドロップ運やチームの構成によっては、
ビックリするくらい戦闘が長引いてしまいます。

一応周回を重ねることで新武器や新ジョブ等の
強化要素を解放できますが、
そこまでクリアが楽になるワケではありません。

…ぶっちゃけてしまうと、かなりストレスフルなゲームです。

各種システムやUI面にも不親切な部分が多々ありますが、
個人的に一番嫌だったのは、
選択したコマンドをキャンセルできないという点。

特に現在公開されているβ版(1.0.1.2)では、
何故かDefend(防御)がデフォルトで選択されているため、
誤ってボタンを二度押ししてしまうと、
実質1回休み状態となってしまいます。

他にもラスボスとして選出されたプレイアブルキャラが、
次の挑戦時に使用不可というのもいただけません。

しかし決してクリアできないほどの難易度ではなく、
システムさえ理解していれば1～2周目でもクリア可能なので、
理不尽なだけのクソゲーというワケではありません。
(但し1周目にクリアできるかは運次第ですが…)

寧ろ慣れてしまえば難易度を楽しめる部類のゲームなのですが、
慣れるまで耐え切れるプレイヤーは、
そこまで多くはないと思います。

評価は高いようですが、ゲームに割ける時間が少ない人や、
テンポの良さを重視する人は、買わない方が良いでしょう。

あ、個人的には好きなゲームです。
ドット絵も綺麗だし。",1600438284,1600438728,False,5,0,0.525742948055267334,0,True,False,False,76561198056334260,44,11,5209,0,2849,1605871342,,
75793511,schinese,"极其严重的封面欺诈，你以为是机甲美少女，进去一看是机甲欧巴桑。
剧情是王道类的，本来还有点伏笔，但PV全抖了出来。
肉鸽模式类似爬塔，但自主选择性比爬塔强。
战斗系统元素很多，但并不复杂，战斗动画非常酷炫，而且每个技能都做了不同的动画。
如果你看了实机有兴趣，说明你喜欢玩这个类型的游戏，那这游戏不会辜负你的期望，很好玩。
---------------------------------------------------------------------------------
全英雄解锁通关了，没想到这预告pv不仅封面欺诈，剧情也欺诈了，按游戏里的设定，pv里的一幕根本不可能出现",1599828567,1600436450,True,0,2,0,0,True,False,False,76561198291611387,72,15,2007,0,308,1600436199,,
76167336,russian,GOTY,1600432594,1600432594,True,1,0,0.523809552192687988,0,True,False,False,76561198028015742,482,14,9978,0,4602,1608787207,,
76162793,english,"[h1] Difficult and stressful. Love it! [/h1] It took me 4 runs to beat it the first time and another 14 to beat it a second time. I am now on my third run. I'm going in.

Characters are a vibe, unlockables are interesting, strategies are reasonable and rewarding when done correctly.

I just think the game is  little too hard for the casual audience. Dialogue is okay for the first play-through, but can get glitch-y and repetitive. WE NEED MORE EARLY GAME GOLD AND (A FEW) MORE ENDGAME LONG-TERM INCENTIVES!!!!! 

[spoiler] I need to know when we fight Mother AI, when do we kill Mother AI????? [/spoiler]",1600424831,1600424831,True,1,0,0,0,True,False,False,76561198169961218,33,1,13064,249,8233,1613447260,,
76162675,russian,"Что могу сказать. Отличная игра. Бесконечная реиграбельность. здесь вы может собрать свою команду мечты и подстроить её под свой игровой стиль. Рандомизация в различных моментах добавляют игре бодрости. Не хватает дополнительного уровня сложности. Игра кайф.  
У разрабов хотелось бы попросить увеличить количество планет в забеге, еще специфических врагов, и длк с кампанией за имперцев",1600424593,1600424593,True,7,0,0.616881310939788818,1,True,False,False,76561198025719066,747,5,3257,0,3156,1600511460,,
76158539,english,<3,1600415251,1600415251,True,0,0,0,0,False,False,False,76561198062714208,182,18,2546,0,241,1600985300,,
76158033,english,"Dope game, has a bit of a learning curve but becomes very intuitive a few hours in. Challenging!",1600414025,1600414025,True,0,0,0,0,True,False,False,76561198211315517,23,1,521,0,369,1600497478,,
76101443,schinese,"[quote] *中国鉴赏家同好会[开发者邀请]评测 *开发者邀请评测由开发者邀请同好会成员免费测试游戏的方式，最终产生的玩家评测，故该评测仅作为参考，望读者理性阅读，谨慎购买。 欢迎加入[url=https://steamcommunity.com/groups/jsjthh]中国鉴赏家同好会群组[/url]&关注我们的鉴赏家[url=https://store.steampowered.com/curator/27093039/]中国鉴赏家同好会[/url][/quote]
这是一款像素风格的轻度Roguelite角色扮演游戏。
作为一款像素风格的游戏，画面相当的不错，美术风格感觉就是典型的歪果仁模仿日系画风的那种感觉。游戏的战斗画面非常出彩，玩起来让人觉得非常有打击感，人物动作非常流畅，游戏的战斗特效做的非常华丽。可以说在像素风格的游戏里面，这样流畅的战斗是很少能体验到的。
游戏的剧情说的是敌人可以穿越维度，所以玩家在当前时间线失败了也没事，可以去别的时间线继续消灭敌人。大体来说就是将玩家不停失败重玩的过程变得合理。
具体剧情？拯救世界就是了，基本上算是可有可无。游戏的主要玩法是回合制，玩点是推迟时间轴的机制。
简单说明一下的话就是敌人的攻击顺序是可以推迟的。举例说的话，原本我方女主的的行动顺序慢与敌方士兵，但是我方其他人的攻击速度最快，那么在他攻击玩敌人之后，敌人的行动顺序会向后推延，这样，就会变成女主的攻击速度也比敌方快了
。游戏还有一个暴击的设定，那就是我方人物如果攻击顺序在敌人之前，那么就是必定暴击的。所以想要让敌人没法攻击，基本上的办法就是让敌人的行动一直被推延，直到干死敌人为止。
而且除此之外，游戏还设定了敌人的弱点，比如有的敌人畏惧重击，而使用重击攻击敌人就更能推迟敌人的攻击时间，而且还能造成更多的伤害。
回合制？从这点上来说，我觉得策略玩法的占比更高。至于游戏的Roguelite，游戏的大地图是随机的，基本上就是每个地图给玩家两条路线选择，玩家行走路线不同，遭遇到的怪物强弱有区别，获得的道具不同罢了。不过怪物数量总体稀少，差别不大，而且奖励也因为种类比较普通，基本不会带给你带来杀戮尖塔那种组好卡组就一路C到底的强烈快感。
再加上每个英雄的人物天赋和升级奖励是固定的，所以技能种类是很少的。玩家唯一能改变的也就是队伍构成--选择不同的队友。
所以玩了几关之后，我就觉得游戏的流程太过于雷同，每场战斗打起来都差不多，很快就觉得无趣了。
再加上敌人把我打死也会升级，而且升级速度比玩家快，也就是说游戏会越来越难，这就让战斗更加磨蹭，实在难受。
至于游戏还带有连招或者两个感情好的英雄可以生下子嗣作为新英雄，这些玩法都只是添头，这里就不在多提。
游戏有中文，翻译的还不错。
[b]评分[/b]
7/10
就目前来看，游戏最好的地方就是战斗特效了，内容上来说，地图少，流程短，战斗重复性高。
基本上第一个大地图打完了，游戏的全部内容也就差不多体验齐了，剩下的都是重复内容。
只说画面的话，对比八方旅人，这游戏两方的价格也还算不错。
喜欢RPG和策略游戏的玩家可以尝试。普通玩家请等待50%off。",1600312420,1600413883,True,3,0,0.13397526741027832,0,False,False,False,76561198060688156,8942,489,177,0,177,1600308145,,
76155742,english,"It's rogue-lite, what did you expect? It's not completely random, but it does have strategic depth. You do get more variety as the game goes on and you unlock things. There aren't leveling branches for individual characters, but you do get progeny from maxed 4 heart companions that are either new classes (there are 4) or variants of the base characters with slightly different abilities/level unlock orders. You also unlock character perks to select from with intel that can buff a character from the get go. It's okay to lose a game, you get resources and hopefully a progeny or two unlocked. I beat it on my third attempt with a team of Aegis, Marksman, and Saboteur. I later got Valkyrie and Empath to join my team as I beat the 1st and 2nd behemoths. Your team's composition is important, but not rigid. I do recommend starting with a tank, a staggerer, and someone that can shred armor. I'm on the final ship on my 4th playthrough on the new harder difficulty with an entirely different team of Juggernaut, Saboteur, Commando, Paragon, and Archon. It is a hard game, but not like others where you just abandon a run just because you started with bad items. 

In terms of presentation, I find the art style and the special effects pretty good and unique. The music and sounds fit, but I'll probably start playing while listening to something else. It's not bad, but it's not particularly amazing either. The writing makes sense enough for the rogue-lite nature of the gameplay. I found all of the characters so far to be quirky and endearing despite being obviously memey in nature. It does seem like overworld dialog on the planets is not unique to each character class unfortunately. A bit of a mistake there imo. 
 
My only major complaints with the game so far, is that while the enemy variety is pretty good and the sub-bosses do change, the behemoths are the same every time at the end of each world. Hell, the 3rd one follows the same attack pattern every time it feels like. I am way more cautious of the sub-bosses than the behemoths now funnily enough. Another complaint I have is with fleeing sub-bosses. While do-able, my current team of Juggernaut, Commando, and Saboteur were pretty bad on the 1st world. All of the sub-bosses ran away from me on the 1st world because I couldn't kill them fast enough once they initiated their retreat. It was very frustrating, but didn't gimp me too hard I suppose. You can delay the retreat with a stun but they still try to run the next turn if you couldn't kill it. 

Major kudos on the final boss fight though. Mechanics of the fight literally made me :O So did the ending. :O I feel like there is a pretty satisfying game loop with this game.",1600409166,1600409938,True,1,0,0,0,True,False,False,76561198069619221,215,30,6265,0,1477,1607749794,,
76156204,schinese,游戏很难，但值得玩一玩,1600409604,1600409604,True,0,0,0,0,True,False,False,76561198161125522,753,59,232,0,232,1600409579,,
76062607,russian,"Star Renegades – это хорошая игра, но пройдя её 2 раза я испытал некоторое разочарование.
Изначально она привлекла меня трейлером – отряд из 3 героев храбро сражался с огромными врагами в красиво нарисованном пиксельном мире. Давно не играл в пошаговые ЖРПГ бои вот и купил в день выхода. И так как я практически не встречался с багами, о которых то тут то там сообщают, то игра в большей степени мне понравилась, но учтите, что баги тут есть, как и проблемы с производительностью, забагованы например ачивки, лично я недополучил пару штук. 

Итак, игра представляет собой пошаговый рогалик с пошаговыми же боями и случайной генерацией всего, кроме карты – карты меняются с победами в сессии. Тут есть как линейные территории, где вы должны по 1 из 2 путей дойти до цели и одолеть её (это 1 уровень в каждой сессии и побочные ночные случайно выпадающие миссии), так и «открытые» территории, в которых вы сами выбираете путь. На таких картах у вас будет 3 дня по 3 действия в каждом – каждое действие это открытие определённой выбранной вами территории, но выбирайте с умом, потому как каждый день некоторые области становятся закрытыми и на следующий день вы на них уже не попадёте, а там могут быть полезные предметы, включающие в себя: 
Вещи 
кредиты 
аптечки 
станции с ДНК (это ваш опыт) 
автоматы с едой, дающие вам карточки для лагеря (на мой взгляд ни о чём) 
а также станции починки (а заодно и увеличения) брони и щитов 

Также на открытых локациях вас будут ждать конечно же враги и боссы – каждый со своим набором особенностей (защита от какого-то урона или восприимчивость к нему, ненависть к определённым действиями и атакам, от которых у них сносит крышу и они отвечают мощнейшим ударом и т.д.), побеждать которых очень нужно, ибо они сторожат ящики с продвинутым снаряжением, которое КРАЙНЕ полезно и нужно в игре, кстати в ящиках всегда лежит то, что подходит хотя бы 1-2 членам вашей пати (если не по уровню, то по типу), что приятно. 

Сама боевка тут крайне хороша – она пошаговая, но также действия бойцов имеют шкалу инициативы, а враги сообщают о своих намерениях, что даёт вам возможность прервать их действия или убить их раньше, чем они нанесут удар. У вас в распоряжении множество скиллов с разнообразными эффектами и вы должны думать, стоит ли отодвигать кого-то по шкале действий или позволить им нанести удар, если вы сможете его выдержать. 
В конце каждого дня вам позволят разбить лагерь, подлечить героев, раздать им баффы и укрепить их отношения, дабы они получили бонусы и совместные убер-атаки, которые реально решают на поле боя и проводятся мгновенно, что важно. В конце 3 дня на каждой планете вам предстоит сдать экзамен – победить исполина, который действительно силён и требует понимания ситуации и способностей ваших героев, дабы грамотно ему противостоять. Есть прокачка героев до 10 уровня с открытием способностей и получением характеристик.
Когда игровая сессия закончится – поражением или победой вам предложат открыть перки для героев, или открыть самих героев, новое снаряжение и способности для дрона, которых всего 3 а активировать можно только 1 на забег. 

И вот тут игра меня и разочаровала. Мета-геймплея мало, открывающихся героев тоже – всех возможных для открытия я уже открыл и опробовал, но есть ещё 4 скрытых портрета, которых я не знаю, как открыть и это меня убивает. В конце концов, мне игры хватило только на 5 сессий, 3 из которых я продул, а 2 затащил и, по сути, тот самый цикл, который мы должны разорвать – не особо то и разорван. Т.е. да, разрабы дают понять, что истинно-истинная концовка ВОЗМОЖНО откроется тогда, когда мы пройдём игру столько раз, сколько всего есть играбельных героев в игре, но мне уже хватило. Играть раз за разом со слегка изменённой партией (ибо есть герои, без которых никуда – тот же «хиллер» архонт) уже не интересно, при прокачке нет какого-то выбора способностей хотя бы из 2 вариантов, а значит это всегда будут одни и те же персонажи, да и концовка не даёт закрытия гештальта – мы вроде, как уничтожаем имперцев, но потом прилетают новые, и их МАТЕРЬ находится вне нашей досягаемости. 
В общем, какое-то время эта игра очень даже развлекает и увлекает, а потом ты понимаешь, что сюжетной глубины нет, сессии более-менее похожи друг на друга, а истинная концовка если и есть, то переть до неё слишком долго. А ещё тут ОЧЕНЬ въедливая музыка, я бы не сказал, что она прям хороша, но мой мозг не может от неё избавиться уже неделю.Но в целом я игру всё же рекомендую, потому что боевка достаточно нова для жанра, пиксельный графон с 3д перспективой прекрасен и по началу это очень увлекательно и свежо. За 400 рублей –весьма годно.",1600253632,1600407058,True,3,0,0.55903095006942749,0,True,False,False,76561198247505580,338,81,1678,0,1495,1601117905,,
76152474,english,"It pains me to say this is a bad game. I really, truly, fully want to love this game. It has great art, a lot of charm, the developers clearly love their product, and it doesn't take itself too seriously.

The problem is, it's not a fun game. Having to get reset back to the start and go through the whole line of planets again and again isn't fun to me when NOTHING changes between each run besides what's on the map for you to harvest. 

The dialogue, the bonuses, the bosses - all remain the same. The nemesis system they use is just a glorified level-up. They don't call you out, they don't look any different. Just some buffs.

It's a game that has everything in it that I love, but executed like a wet fart.",1600401478,1600401478,False,34,5,0.574724972248077393,0,True,False,False,76561198020109566,279,46,393,0,393,1599934443,,
